layer,trial_index,tile_size,execution_time
layer_6,561,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.2823079935449167e-05]
layer_6,562,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.4006836541747353e-05]
layer_6,563,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.2846962130177514e-05]
layer_6,564,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.386954938271605e-05]
layer_6,565,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.3871558086560365e-05]
layer_6,566,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.3156647858599593e-05]
layer_6,567,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.385310582070851e-05]
layer_6,568,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.385403485590614e-05]
layer_6,569,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.2814638494830488e-05]
layer_6,570,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.2815478536847767e-05]
layer_6,571,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.376544604626143e-05]
layer_6,572,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.3764416446261121e-05]
layer_6,573,"[[31, [13, 1, 1, 1, 1]], [33, [1, 1, 4, 1, 4]], [35, [36, 2, 1]], [62, 2], [68, 0], [74, 0], [101, 0]]",[4.847873950131233e-05]
layer_6,574,"[[31, [1, 13, 1, 1, 1]], [33, [2, 1, 1, 4, 2]], [35, [18, 1, 4]], [62, 0], [68, 2], [74, 3], [101, 2]]",[3.97738929249119e-05]
layer_6,575,"[[31, [1, 1, 13, 1, 1]], [33, [2, 2, 1, 1, 4]], [35, [18, 4, 1]], [62, 0], [68, 1], [74, 0], [101, 0]]",[5.723468085106382e-05]
layer_6,576,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1617257189145404e-05]
layer_6,577,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 9, 2]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.1275249401966864e-05]
layer_6,578,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.1742786194327372e-05]
layer_6,579,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.1730020220239225e-05]
layer_6,580,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.125933383961118e-05]
layer_6,581,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.058110034175052e-05]
layer_6,582,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.0219573916565412e-05]
layer_6,583,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.0479717201442946e-05]
layer_6,584,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.0642404313487242e-05]
layer_6,585,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0830905022276226e-05]
layer_6,586,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0606515814654027e-05]
layer_6,587,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0310476267324852e-05]
layer_6,588,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0688814315549648e-05]
layer_6,589,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.3756756008657022e-05]
layer_6,590,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 2], [101, 3]]",[1.3287287219578518e-05]
layer_6,591,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.287351316322398e-05]
layer_6,592,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.234844846091535e-05]
layer_6,593,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.2771748947197927e-05]
layer_6,594,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 2], [101, 3]]",[1.3381612939970383e-05]
layer_6,595,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.0590643036197732e-05]
layer_6,596,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.1241811563385986e-05]
layer_6,597,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.297119680796991e-05]
layer_6,598,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.3144546315223237e-05]
layer_6,599,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 4]]",[1.314476902081201e-05]
layer_6,600,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 4]]",[1.2842595215195962e-05]
layer_6,601,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.156665876873228e-05]
layer_6,602,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.0932808728230053e-05]
layer_6,603,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 4]]",[1.3876417435674735e-05]
layer_6,604,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.2959132759548144e-05]
layer_6,605,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 4]]",[1.3565493491124262e-05]
layer_6,606,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 4]]",[1.3858817291263241e-05]
layer_6,607,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 4]]",[1.2823536654515998e-05]
layer_6,608,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 4]]",[1.281949250708789e-05]
layer_6,609,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 4]]",[1.3995571382463688e-05]
layer_6,610,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 4]]",[1.2741556643356643e-05]
layer_6,611,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.3565732472791698e-05]
layer_6,612,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.3564296958651326e-05]
layer_6,613,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.3098192519133341e-05]
layer_6,614,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.3093362707381582e-05]
layer_6,615,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 0], [74, 1], [101, 4]]",[1.2762378052716515e-05]
layer_6,616,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 1], [101, 4]]",[1.276226810112964e-05]
layer_6,617,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 4]]",[1.2809598340947344e-05]
layer_6,618,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 1], [101, 4]]",[1.2639705214723925e-05]
layer_6,619,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0731788737753258e-05]
layer_6,620,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0908484047217537e-05]
layer_6,621,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.3513605486820871e-05]
layer_6,622,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.2778097372173557e-05]
layer_6,623,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.3539935233996771e-05]
layer_6,624,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.2816249939889397e-05]
layer_6,625,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.2820215384615383e-05]
layer_6,626,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.3995405057523636e-05]
layer_6,627,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.1368941553242594e-05]
layer_6,628,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.9121638371917084e-05]
layer_6,629,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4288684763351051e-05]
layer_6,630,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4287865592690553e-05]
layer_6,631,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.4086582356105433e-05]
layer_6,632,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.4084212579617835e-05]
layer_6,633,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4198245813874018e-05]
layer_6,634,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4200840546697039e-05]
layer_6,635,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4158850084154845e-05]
layer_6,636,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4158584034623708e-05]
layer_6,637,"[[31, [1, 13, 1, 1, 1]], [33, [2, 2, 1, 4, 1]], [35, [12, 2, 3]], [62, 2], [68, 0], [74, 0], [101, 4]]",[3.462465019901662e-05]
layer_6,638,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 2, 4, 1]], [35, [12, 2, 3]], [62, 2], [68, 1], [74, 2], [101, 4]]",[7.843604037755637e-05]
layer_6,639,"[[31, [1, 13, 1, 1, 1]], [33, [1, 1, 4, 4, 1]], [35, [18, 2, 2]], [62, 0], [68, 2], [74, 3], [101, 0]]",[4.346543280047365e-05]
layer_6,640,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.1965436816524908e-05]
layer_6,641,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.0580293789315142e-05]
layer_6,642,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.1626732748475447e-05]
layer_6,643,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.0893730966394532e-05]
layer_6,644,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.0779127112208088e-05]
layer_6,645,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1144821625213595e-05]
layer_6,646,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.1263377987039287e-05]
layer_6,647,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.1363930985380672e-05]
layer_6,648,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.1695296197960918e-05]
layer_6,649,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.1316941094100075e-05]
layer_6,650,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.1544676792223572e-05]
layer_6,651,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.1319214923106132e-05]
layer_6,652,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2567938031591738e-05]
layer_6,653,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.1367498646345132e-05]
layer_6,654,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.2447805386687188e-05]
layer_6,655,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.3023101923076923e-05]
layer_6,656,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.3028895535233997e-05]
layer_6,657,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 2], [101, 3]]",[1.2446546733042937e-05]
layer_6,658,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 2], [101, 3]]",[1.221733337340707e-05]
layer_6,659,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.3045631125961928e-05]
layer_6,660,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 6, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.269759677245831e-05]
layer_6,661,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.2841992912110167e-05]
layer_6,662,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.2607248379910895e-05]
layer_6,663,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.2552880293679506e-05]
layer_6,664,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 4]]",[1.2925252632644797e-05]
layer_6,665,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 9, 2]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.3097175147928994e-05]
layer_6,666,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 4]]",[1.3123395909275012e-05]
layer_6,667,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 4]]",[1.3160510166756321e-05]
layer_6,668,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.3134328474975887e-05]
layer_6,669,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 4]]",[1.2812434523809524e-05]
layer_6,670,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.3154649960132134e-05]
layer_6,671,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 4]]",[1.3922326245999085e-05]
layer_6,672,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.355393988863579e-05]
layer_6,673,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.3869302716999278e-05]
layer_6,674,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 4]]",[6.751112516585581e-05]
layer_6,675,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 4]]",[6.746644609340899e-05]
layer_6,676,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 3], [101, 4]]",[6.739940331732868e-05]
layer_6,677,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 4]]",[6.736132949512843e-05]
layer_6,678,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 4]]",[6.736566970387245e-05]
layer_6,679,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.41052046317388e-05]
layer_6,680,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.4376716116248348e-05]
layer_6,681,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.4543498690055816e-05]
layer_6,682,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 4]]",[6.74731863493489e-05]
layer_6,683,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 3], [101, 4]]",[6.747969663418955e-05]
layer_6,684,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 4]]",[6.741714819944598e-05]
layer_6,685,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 3], [101, 4]]",[6.744943097345133e-05]
layer_6,686,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 4]]",[6.735991037306643e-05]
layer_6,687,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 4]]",[6.733467115902965e-05]
layer_6,688,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.4148789839389451e-05]
layer_6,689,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.4238188596019366e-05]
layer_6,690,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 3], [101, 4]]",[6.749375287865367e-05]
layer_6,691,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.411179805063592e-05]
layer_6,692,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.5719250631229237e-05]
layer_6,693,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4176914523809525e-05]
layer_6,694,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4178154719577933e-05]
layer_6,695,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.5610492280435333e-05]
layer_6,696,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.5547860302957442e-05]
layer_6,697,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 4]]",[6.731805412483632e-05]
layer_6,698,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[1.5813944697544925e-05]
layer_6,699,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 3], [101, 4]]",[6.852795507637017e-05]
layer_6,700,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 4]]",[6.85179617312073e-05]
