layer,trial_index,tile_size,execution_time
layer_5,557,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 2]]",[1.2197252648365416e-05]
layer_5,558,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.0741348583262732e-05]
layer_5,559,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 1], [95, 3]]",[1.0684147807100816e-05]
layer_5,560,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.1269063797740721e-05]
layer_5,561,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 1], [95, 2]]",[1.1270746753246753e-05]
layer_5,562,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 2]]",[8.721942497532083e-06]
layer_5,563,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 2]]",[8.894656293392143e-06]
layer_5,564,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.1433286692666223e-05]
layer_5,565,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 3], [95, 3]]",[1.0897813651034744e-05]
layer_5,566,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 3]]",[9.84027093115974e-06]
layer_5,567,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 0], [95, 3]]",[1.5452822192834815e-05]
layer_5,568,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 2], [68, 2], [95, 3]]",[1.1206251697381183e-05]
layer_5,569,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 3]]",[8.89502684683083e-06]
layer_5,570,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 2], [68, 2], [95, 3]]",[1.0948813125336202e-05]
layer_5,571,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 2], [68, 2], [95, 3]]",[1.1196577622377622e-05]
layer_5,572,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 2], [68, 2], [95, 3]]",[1.1195662046705905e-05]
layer_5,573,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [36, 1, 2]], [56, 2], [62, 3], [68, 0], [95, 4]]",[7.23902669264491e-05]
layer_5,574,"[[25, [1, 7, 1, 7, 1]], [27, [2, 1, 2, 1, 2]], [29, [36, 2, 1]], [56, 2], [62, 2], [68, 0], [95, 4]]",[0.00011963101311728396]
layer_5,575,"[[25, [7, 1, 7, 1, 1]], [27, [2, 1, 1, 4, 1]], [29, [72, 1, 1]], [56, 0], [62, 0], [68, 3], [95, 1]]",[10000000000]
layer_5,576,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.272013165214167e-06]
layer_5,577,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 2]]",[8.727892499191723e-06]
layer_5,578,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 2]]",[8.852154023191998e-06]
layer_5,579,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.311240201098592e-06]
layer_5,580,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.312202327746742e-06]
layer_5,581,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 2]]",[9.22180802699343e-06]
layer_5,582,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 2]]",[8.889121998759635e-06]
layer_5,583,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 3]]",[8.878710348798946e-06]
layer_5,584,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 3]]",[9.182509413948556e-06]
layer_5,585,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 2]]",[9.212791191886966e-06]
layer_5,586,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 3]]",[8.791425872220758e-06]
layer_5,587,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 3]]",[9.012168456189152e-06]
layer_5,588,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.27727028972467e-06]
layer_5,589,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.330728867325993e-06]
layer_5,590,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 2]]",[9.183191774534106e-06]
layer_5,591,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 2]]",[9.797993266589882e-06]
layer_5,592,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 2]]",[9.753470226725355e-06]
layer_5,593,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.606696775255018e-06]
layer_5,594,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.613049232796762e-06]
layer_5,595,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 3]]",[9.691196537678208e-06]
layer_5,596,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.842587440671778e-06]
layer_5,597,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 3]]",[1.365522631865144e-05]
layer_5,598,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 3]]",[9.870419437340153e-06]
layer_5,599,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 2]]",[9.65151090523065e-06]
layer_5,600,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 3]]",[1.0031142376184992e-05]
layer_5,601,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 2]]",[9.746011694870205e-06]
layer_5,602,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 2]]",[1.002335137769115e-05]
layer_5,603,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 3]]",[1.3734127691080988e-05]
layer_5,604,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0789328365293336e-05]
layer_5,605,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 3]]",[9.810909565428502e-06]
layer_5,606,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 1], [95, 2]]",[1.0676541674577558e-05]
layer_5,607,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 2]]",[9.730171924411878e-06]
layer_5,608,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 3]]",[9.729294747081711e-06]
layer_5,609,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.0048553363397218e-05]
layer_5,610,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.417713395603144e-05]
layer_5,611,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 3]]",[1.0414361115736886e-05]
layer_5,612,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 2]]",[1.0431015473704197e-05]
layer_5,613,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 3]]",[1.0583065976836909e-05]
layer_5,614,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 3]]",[1.0431307385608505e-05]
layer_5,615,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 2]]",[1.065824276077657e-05]
layer_5,616,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 2]]",[1.0619892633377636e-05]
layer_5,617,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 2]]",[1.0852046577561766e-05]
layer_5,618,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 1], [95, 2]]",[1.0559231685348278e-05]
layer_5,619,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.1090967533700399e-05]
layer_5,620,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0333788829821304e-05]
layer_5,621,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.0903916806946044e-05]
layer_5,622,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 1], [95, 2]]",[1.0676737343053868e-05]
layer_5,623,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 1], [95, 2]]",[1.0676954433263718e-05]
layer_5,624,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0722470304459692e-05]
layer_5,625,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0724004082020127e-05]
layer_5,626,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.0163458144796381e-05]
layer_5,627,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.0651632037262049e-05]
layer_5,628,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 1], [95, 2]]",[1.0783206853996581e-05]
layer_5,629,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.0782800921414015e-05]
layer_5,630,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 1], [95, 2]]",[1.0432965616339935e-05]
layer_5,631,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 1], [95, 2]]",[1.0432847161572053e-05]
layer_5,632,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 1], [95, 2]]",[1.0687087091344024e-05]
layer_5,633,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 1], [95, 3]]",[1.0683443784885265e-05]
layer_5,634,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 2]]",[1.1744388649631544e-05]
layer_5,635,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 2], [95, 3]]",[1.0879732390355042e-05]
layer_5,636,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.0905881906208468e-05]
layer_5,637,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 1, 2, 2]], [29, [18, 4, 1]], [56, 2], [62, 2], [68, 2], [95, 2]]",[3.631770933540212e-05]
layer_5,638,"[[25, [1, 7, 1, 7, 1]], [27, [1, 2, 2, 1, 2]], [29, [24, 3, 1]], [56, 1], [62, 1], [68, 2], [95, 4]]",[8.556318161308517e-05]
layer_5,639,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 2, 1, 2]], [29, [12, 6, 1]], [56, 1], [62, 1], [68, 2], [95, 0]]",[5.237440967629655e-05]
layer_5,640,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 2]]",[9.401260742447063e-06]
layer_5,641,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 2]]",[8.851672342875946e-06]
layer_5,642,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 2]]",[9.199901475595914e-06]
layer_5,643,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.43088996049268e-06]
layer_5,644,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.431568087179942e-06]
layer_5,645,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 3]]",[9.202087026019003e-06]
layer_5,646,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 3]]",[9.197673429609284e-06]
layer_5,647,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 2]]",[9.216588547008547e-06]
layer_5,648,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.306270133782227e-06]
layer_5,649,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.30638762750905e-06]
layer_5,650,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 2]]",[1.0259106303580433e-05]
layer_5,651,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 2]]",[1.0259415167892265e-05]
layer_5,652,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 3]]",[9.774405510764597e-06]
layer_5,653,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 3]]",[9.71731944180748e-06]
layer_5,654,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0259441712549839e-05]
layer_5,655,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.02610480963953e-05]
layer_5,656,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.0183315074995253e-05]
layer_5,657,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 3]]",[9.740132997911524e-06]
layer_5,658,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.0193729352207743e-05]
layer_5,659,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.0284992310613252e-05]
layer_5,660,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 2]]",[1.0175216918238993e-05]
layer_5,661,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 1], [95, 3]]",[1.0632608086469176e-05]
layer_5,662,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 1], [95, 3]]",[1.0635052211824754e-05]
layer_5,663,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 2]]",[9.863459619366926e-06]
layer_5,664,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 2]]",[1.3585296225054099e-05]
layer_5,665,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 3]]",[1.0262005772133913e-05]
layer_5,666,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.0421176513493799e-05]
layer_5,667,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.0616613762590605e-05]
layer_5,668,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 2]]",[1.3658245887117186e-05]
layer_5,669,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 2]]",[1.0116854859917063e-05]
layer_5,670,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 2]]",[1.0522849039588781e-05]
layer_5,671,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 1], [95, 2]]",[1.0537301674492779e-05]
layer_5,672,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.0813181979268185e-05]
layer_5,673,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 3]]",[1.0302449349920494e-05]
layer_5,674,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 3], [95, 2]]",[1.0904083066453163e-05]
layer_5,675,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 1], [95, 2]]",[1.066441456236947e-05]
layer_5,676,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.0888092557433074e-05]
layer_5,677,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.088974530093032e-05]
layer_5,678,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.0907114013770758e-05]
layer_5,679,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.4091513603873645e-05]
layer_5,680,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.0281410860072147e-05]
layer_5,681,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.063881376805174e-05]
layer_5,682,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 2], [68, 2], [95, 2]]",[1.095079210176571e-05]
layer_5,683,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 2], [68, 2], [95, 2]]",[1.0952216788173348e-05]
layer_5,684,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.1135712874312487e-05]
layer_5,685,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 2], [68, 2], [95, 2]]",[1.0982818848588364e-05]
layer_5,686,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 1], [95, 2]]",[1.1631254455245038e-05]
layer_5,687,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 1], [95, 3]]",[1.1648434898045879e-05]
layer_5,688,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 2], [95, 3]]",[1.0887674581376804e-05]
layer_5,689,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 2], [95, 3]]",[1.0908783282565849e-05]
layer_5,690,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.0877874139327664e-05]
layer_5,691,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.0888788589329789e-05]
layer_5,692,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1542721463152233e-05]
layer_5,693,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 1], [95, 2]]",[1.1295313183475092e-05]
layer_5,694,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 1], [95, 2]]",[1.193256530984204e-05]
layer_5,695,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 2], [68, 2], [95, 2]]",[1.0986269822485208e-05]
layer_5,696,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 1], [95, 3]]",[1.1961078979343864e-05]
